x,y,token
10.1418085,-38.60566,trance
-25.532282,-18.45985,forlorn
42.431168,-31.753248,flapping
-24.438602,-16.428993,civilized
36.277237,-31.20538,imperial
5.525602,40.60045,hypocrite
33.07377,12.178351,wither
16.802385,1.4818577,schools
60.363365,40.776943,Tirzah
32.24397,3.1074047,bath
-47.28501,-10.553732,designs
-37.209507,56.70004,Osr
5.627838,-34.36006,smoked
38.753994,-41.440025,rays
-49.433372,-26.920824,September
41.451115,-4.424369,nets
33.07904,-27.815786,barrel
39.273735,8.800847,grape
5.299088,-50.81657,folding
-38.875717,-34.901672,embarrassed
-35.852173,32.881172,cats
43.810204,-37.379642,floats
25.806993,12.922375,similitude
-54.412525,-27.523308,Weymouth
-38.034016,-36.158905,attentively
35.69142,9.585979,fatness
13.499847,-29.570436,painting
36.440197,-22.421968,shouts
-5.4250693,-31.093996,contents
34.418213,-41.579517,bridge
17.146254,29.42204,brutish
-15.257087,-51.16699,crab
-45.184864,22.586363,quarrelled
32.621685,-19.075886,phantoms
-14.216562,-45.58564,peddler
24.945942,43.8583,blasphemy
45.714172,15.738591,profaned
-7.3108964,-59.199078,withdrew
-24.181063,-7.6674485,division
-14.58458,55.490173,ouer
-13.2352705,-44.33935,carelessly
-37.32869,33.777916,shan
36.780834,-33.01644,stalk
15.794701,58.568428,Pass
27.86727,-47.893845,squares
-0.96041983,-7.9409738,borrowed
-19.553581,-32.400723,scornful
46.25014,-20.800583,hay
-11.244701,54.810226,walke
-47.31116,20.380524,DID
6.561048,47.786274,footstool
-45.343567,7.6997466,astonishing
-13.583109,34.821774,sting
-27.332846,-33.14752,proprietor
53.552902,3.4342618,kidneys
-33.821182,-3.1807756,blinded
45.308548,13.276145,moons
-1.5235469,33.53366,Saint
-60.424397,5.551847,interference
-43.463245,-16.080366,earliest
-43.058784,-35.980854,inquiring
59.321697,1.9198524,hangings
-43.516438,30.083342,Ma
-29.230312,26.652985,Archers
-15.544241,54.45047,Age
-12.326631,55.66037,Eye
14.394147,-55.893513,pulpit
-28.09229,-45.98947,donkey
24.810816,-5.9942837,isle
-13.615989,16.282028,horrors
1.7312692,-48.155186,Perth
38.364918,-45.023643,copper
4.678147,-47.079723,bucket
-27.892706,18.733177,stake
57.17531,1.7132424,basons
-55.422707,-12.306594,connexions
38.241203,-6.205578,devouring
-53.021954,-27.940842,Box
18.154995,31.032902,dishonour
-7.3089924,10.364118,government
12.157552,-37.222084,commotion
40.985966,-34.04377,flowed
-51.71789,0.3155464,trifling
54.76138,3.7853184,shewbread
27.38063,-23.983612,stores
23.985945,-60.439095,oarsmen
-30.508087,-42.212296,roughly
-47.429127,22.219643,_you_
51.662304,5.250553,frankincense
-48.19816,3.6240304,charitable
-24.624496,-10.324678,derived
-42.56491,15.774741,Depend
10.896546,-42.00722,amidst
-18.803904,45.98782,Henceforth
59.348232,47.703083,Gershon
29.261028,-10.07034,regions
48.845043,-11.970654,owl
48.697575,-12.187512,hawk
27.737165,-8.981062,Arch
-17.767307,-20.279129,accustomed
32.20094,23.423912,unawares
-14.66941,7.878072,temperate
-6.7826266,-17.764723,Mount
46.19761,-30.952625,lanes
19.335266,6.0962167,thrones
38.46575,2.881644,lump
56.305325,34.17536,Succoth
-64.661415,11.896576,pained
-5.394784,-23.564547,retreat
45.587578,6.4004602,dip
14.576732,-50.56823,ditch
-62.886436,-14.137051,cordiality
24.719711,-58.41518,spars
-31.297888,-28.023695,opposed
-33.561813,5.693847,stubborn
49.989098,-24.956146,Bedford
-23.6207,-32.180653,formal
-40.76765,29.151947,YOUR
50.691032,1.8488002,laden
-63.07156,3.3085783,liable
-39.16448,42.688576,P
66.76501,48.429413,fifteenth
8.660323,33.502808,unbelief
40.809906,21.798803,maids
-15.275226,48.970757,commend
8.855956,42.77436,intreat
57.997692,47.753998,Nethinims
64.424675,18.595093,cymbals
7.302956,19.645395,forbidden
-27.374954,-31.675613,cheap
-5.635142,8.311053,heavier
-44.16814,-13.556689,attendance
-54.138416,16.4062,communicate
54.3553,54.35571,Hezron
49.821785,27.930803,troop
12.872823,-57.48677,tomahawk
23.345598,-7.8413997,devout
-38.035263,12.118335,bargain
-43.54383,-16.226276,employments
-21.12354,35.92153,lacking
-2.3413723,-21.315914,sized
27.530087,-2.1491625,Six
17.949806,1.9068575,traditions
57.82899,38.044735,pertained
41.73139,49.609085,Manoah
-32.62561,24.527742,stealing
61.55596,34.277454,Perizzites
36.225483,-35.478916,bees
45.25613,49.638153,armourbearer
12.407844,26.13809,enlarged
64.4121,18.588186,musick
15.875781,-32.08168,load
25.155876,-1.4521583,fairest
-41.24135,-33.867817,sofa
22.867323,-55.224403,horizontal
-42.948395,18.32991,downright
49.38427,48.546703,Asahel
-51.710606,-22.402828,civilities
39.535656,-25.331755,current
37.938732,25.459291,sack
-18.975008,-21.007566,indirectly
-22.116373,2.839205,model
12.839657,-59.892048,uplifted
16.790874,23.467035,teacher
-35.379772,-3.377129,entertain
37.70849,16.603039,inhabit
35.3052,-20.614418,echoes
41.5452,4.251167,pan
-24.408115,-44.999737,Cumberland
-42.84512,14.593353,objections
2.327312,54.43911,speakest
-23.711033,-10.145481,physical
-43.72611,46.364326,FOR
46.82296,-37.157837,fog
22.385462,15.559001,strait
36.28267,-29.579826,spots
32.11327,-17.51535,ray
-40.60951,-17.684063,emotions
4.515159,-48.664654,thrusting
-37.524307,-35.994164,earnestness
-25.226284,-4.7184305,reduced
33.8686,5.8575034,grind
14.4436245,15.146456,sighs
-29.033363,-50.01267,timidly
-41.710964,49.655888,V
40.551907,-0.74571025,skirt
-5.5473995,19.851072,destiny
-35.01405,12.687863,obviously
41.169834,-26.781796,groups
-48.410297,23.381578,contradict
-1.3509902,29.354925,renew
16.90967,-58.565872,downwards
22.589931,-57.923782,canvas
53.282005,34.701694,Keilah
-29.164557,8.997816,readers
-53.769577,-26.25921,Harvilles
-17.90864,24.802486,lent
23.676275,-47.719276,faintly
36.084538,12.09048,briers
-37.33564,33.65143,shouldn
-28.618607,-45.402176,grimly
-22.015001,-14.491651,contradiction
-30.493023,23.39863,murdered
-30.63376,-43.135834,Dodo
15.225429,-1.202494,heroic
14.771128,20.444569,comely
-1.6192597,16.575262,odds
-55.658787,-11.619954,accommodation
51.69402,28.429138,journeys
57.646446,36.70144,Libnah
-52.109417,-17.999594,witnessed
9.841441,-62.18288,strolled
42.875027,22.788961,possessions
-52.378963,-16.493155,gaining
-60.2458,-30.130194,Buildings
57.65177,36.476753,Kirjathjearim
40.39583,-25.960026,interminable
12.47495,27.583708,purged
-52.430054,24.464823,petition
46.018085,50.470623,Michal
25.14793,-54.873398,inserted
-36.458744,29.735418,sternly
-34.36615,-36.2811,bewildered
-4.9353757,-31.246365,library
-19.31286,37.95413,intend
-41.902245,10.707948,quarrelling
-44.33611,-5.249987,unequal
15.179709,45.74104,soever
-39.54702,5.106746,erred
-29.347675,35.651287,ah
-9.80788,-25.990046,echo
49.965675,42.73891,Abel
23.148806,-53.449467,curve
-52.113026,-6.416689,situations
-1.5023829,-58.3974,kneeling
-20.81051,54.214294,Guildensterne
-25.39492,-12.634999,achieved
-25.703987,-46.939346,Quayle
-57.516346,0.5479395,governed
4.234526,41.624996,wipe
-18.848545,-24.5285,superstition
42.69128,6.6807795,shaven
-28.705261,18.569284,playhouse
-19.215126,-15.513435,pre
-30.680666,-13.367694,restrained
47.23377,46.547398,Athaliah
-29.426207,31.09438,rum
20.816816,-49.193207,twinkling
31.347904,29.391178,lewdness
16.41659,29.847624,diligent
-32.035896,22.641273,yacht
-14.135825,-9.8543825,date
-22.875689,-31.963825,exhausted
-9.172739,-9.412221,picturesque
-9.028191,13.710519,torture
11.701786,-53.42529,lid
-32.72771,18.01305,nightmare
23.48501,0.69096476,Space
49.16742,4.615224,parched
-13.885629,-28.020536,sanity
42.952106,13.684835,servile
31.298958,53.573097,Concerning
8.869568,14.368098,followers
-36.934464,13.791403,insulted
28.884789,-43.474033,ghastly
-4.0818834,-35.1434,nuts
-51.4503,9.652856,observations
30.934427,13.698095,breaketh
12.2789755,-48.188835,toss
-18.62576,27.66535,borrow
-14.4499855,58.434753,yong
21.442923,29.361568,desireth
0.91172844,-26.764856,doubloon
65.65666,44.763145,Jehoash
6.9618015,-20.770254,evenings
11.473173,-0.770211,reigns
17.900818,1.8587916,customs
18.503654,-11.506093,embraces
-31.94425,32.17608,Listen
24.922087,-44.714123,tranquil
-24.458828,-15.230616,feature
35.63578,-45.385326,cloven
-22.684986,-57.427597,Reddy
19.065567,48.748974,Salute
-45.54598,26.546108,CAN
-42.118053,12.136949,congratulate
-25.022919,-37.37389,nobleman
23.341623,21.657146,crieth
-44.609287,-2.0529876,surprising
-57.996414,-21.69595,alluded
-5.6559405,22.799814,peaceable
-42.388783,-2.172072,declaring
15.430929,-59.93303,idly
-43.741848,-16.165596,pursuits
47.231964,32.208733,Caesarea
18.009573,31.209131,enmity
-4.129663,47.482426,Philippi
-1.0652107,-48.28272,Bruno
-58.71802,10.052099,Coles
29.076029,17.42619,gall
19.715254,-46.6698,gallery
-52.523407,1.707015,breeding
16.639288,-26.307388,mustard
53.542973,-11.265041,woollen
14.23402,-48.21165,shroud
-61.859173,-15.966305,assurances
8.673195,-41.353138,Immediately
17.639462,-41.341816,spun
-44.887814,26.895313,MUST
47.39064,1.4733001,workman
55.20793,56.58259,Elah
44.341488,-41.990456,daybreak
43.10424,3.2301314,dipped
65.80034,6.7881703,eighty
-6.8273,-17.799456,Vesuvius
-56.224957,6.088629,amends
5.0410914,-53.449265,grinning
17.992247,-46.838078,slide
-26.424856,17.794155,snug
21.090376,29.711067,rejoiceth
39.379818,25.175737,victuals
27.875443,-7.3538523,Heavens
40.32117,43.056355,Baptist
45.58484,14.553181,hallow
-54.111946,14.586545,dispose
17.268925,17.309113,palsy
21.387316,-60.70383,steering
39.422848,35.870293,publicans
-11.668573,-2.8088098,End
-0.85315335,-45.571712,Yojo
58.044315,29.960764,Kadesh
0.122600704,4.585896,Ship
-62.308094,9.64617,oftener
-0.24752404,2.7950304,Silence
51.0531,0.45891112,woven
43.578346,2.450454,watered
-32.655216,-20.80759,exclamations
15.188257,-2.1854115,hardy
-11.648092,-13.738506,conspicuous
24.80851,-28.832487,crews
39.326405,-25.041426,boundless
-62.792057,-4.0406103,lessen
6.650605,-56.61746,puppy
-31.90242,33.05609,Pull
25.382174,-32.628735,monsters
-43.216568,-25.93217,adjoining
-55.049168,1.9565846,worldly
-29.80898,-25.438932,Instead
-52.78524,-28.995905,Berkeley
-38.14228,5.105613,befallen
52.320366,21.737843,reared
-49.659363,-6.442919,virtues
37.171486,44.373257,Timotheus
-21.732727,-41.402424,Durand
-44.818615,-22.540848,sale
-23.811031,-18.48086,quicker
16.479109,-51.52883,slippery
42.50562,36.151024,Ephesus
-14.312773,-17.384626,surrounding
11.91572,-52.392853,drunkard
50.56262,-1.3819662,tongs
-12.241814,-27.735987,posture
-12.295233,10.642423,poetical
-49.311962,-9.18141,continuance
5.4988647,9.411524,clap
43.958393,-30.361423,engines
54.994648,54.192463,Uzziel
21.789398,-7.4962626,sire
-28.019867,-14.919475,diminished
-1.151465,-54.531876,footman
27.414825,47.456615,parables
-55.474823,-14.943046,repetition
54.244434,53.395233,dukes
38.09473,38.345734,bidden
59.300198,53.741978,Eliashib
-26.16787,31.901134,Coffin
-42.203346,9.766705,undone
10.755603,6.0687647,Strange
11.6193495,-38.002636,pumps
24.777142,-60.450005,tackles
-62.584538,-6.770081,discussion
21.858067,30.382784,judgeth
13.394501,-35.615685,apparition
-29.777344,-4.8628163,collection
14.89175,57.92191,Draw
11.316239,-61.20663,flinging
-46.22276,-20.844408,nineteen
18.746363,-42.953285,stays
-38.797684,3.7965035,blindness
38.484825,-36.186714,circling
48.70102,50.009125,Abigail
-14.929641,57.267334,Decius
19.659754,-58.385555,flank
-54.131565,11.38905,encourage
-46.347157,-16.084455,symptoms
-39.59575,19.022255,flaw
-21.237356,52.873997,Seruant
8.500066,4.3380227,Passage
-14.384589,51.206867,Letters
34.495655,-46.483566,curling
21.710901,-26.31292,bathing
-49.27146,-10.564576,voluntary
21.586584,30.532581,trusteth
-56.663033,-11.696953,necessarily
-21.707972,-54.601494,Camel
-15.997875,46.390636,Capitoll
-34.776203,22.87422,....
18.631546,-43.94928,closing
36.156574,3.8646517,wolf
21.50588,0.3521419,bards
-19.04118,-15.340099,local
-6.890792,-12.968465,Quaker
-62.16649,-12.880516,engaging
-44.438946,5.6419215,shy
44.733616,-29.640396,swarming
56.670868,23.429337,covert
-44.471443,-35.987873,luckily
24.865885,-28.464352,straits
58.834595,0.6132718,bases
46.33318,-17.593948,lilies
-41.76065,-17.93708,dignified
-22.25261,30.56753,challenge
-13.442691,49.169018,dayes
47.360756,51.1733,Sarai
28.025255,-47.945316,stained
18.154905,-58.268997,sliding
51.238422,22.338846,threshingfloor
-40.160397,-39.12777,remembering
-31.911772,-33.70383,praising
-52.13842,-8.115875,assertion
27.695332,-3.0416112,Five
-2.7285244,-49.42193,china
31.576897,-30.139685,gait
-50.062107,15.396535,apologies
54.05793,38.917248,Miriam
39.357357,-40.268333,muffled
-27.295876,-20.0537,noisy
-55.20298,-20.679409,accidentally
-16.737083,13.715194,ambitious
-66.15879,-4.6544724,reflect
40.208733,13.147854,wells
-9.611637,53.15547,themselues
-20.645382,-44.0603,_The
26.113834,22.045284,gathereth
-43.213104,6.783945,contemptible
-66.23161,0.23926544,excused
62.516678,55.003853,Nahor
37.48427,-36.1549,eastern
-39.027077,-21.116516,admiring
22.982708,-44.888264,seemingly
10.132337,-54.16685,jack
8.869582,6.010026,Myself
-10.61557,50.676556,generall
-62.825336,-1.8770472,insensible
-24.7027,-42.61028,idiot
-52.295967,6.270273,welfare
-60.596535,14.761885,governess
-4.6830554,-62.3001,instinctively
47.260315,-25.55863,California
1.5454441,-33.37602,Yankee
28.003592,9.796234,fade
-63.336445,7.18054,suspecting
-16.946152,-22.015821,Society
-12.159428,56.34129,vnder
55.361153,6.5492835,carpenters
21.521042,-51.33826,rustling
23.561665,57.765625,76
41.959515,6.5711613,raw
-23.934898,22.185907,pork
0.6141447,3.0616965,Joy
-42.152355,-3.8684595,complaints
-20.014025,-7.867018,usage
26.08278,-53.060883,curved
47.66034,-0.39117453,refined
-63.638706,2.7633054,concealment
-2.9845812,-46.782814,tempting
16.76905,-21.840578,ale
45.349785,27.453772,archers
-12.843701,55.16497,foule
-37.607384,-2.6212149,unite
-32.144173,-32.484184,ecstasy
47.524483,-26.43761,Ohio
11.753242,-46.889267,peep
-30.959766,35.630608,Hush
-50.282154,0.5358869,ingenuity
-46.69038,-2.5258856,trivial
31.322338,-59.32259,eyelids
55.255047,56.69903,Elishama
18.52695,-29.64703,watering
34.70466,-31.178646,veins
35.81379,-27.733664,freshness
-43.589157,46.414093,BY
55.95009,29.498657,Horeb
36.514168,32.200573,lamented
-35.088326,-35.3558,assent
28.86062,32.246433,maidservant
35.968433,25.4351,bondmen
-60.850895,-9.258162,sanguine
-28.22624,-41.92507,"""`"
36.170372,4.32307,hart
-9.439594,13.476539,dissatisfied
-53.219078,16.275515,exert
-22.781744,-24.315552,professional
32.488655,-12.872067,ethereal
-5.692887,32.538513,Fair
-36.708347,-10.004993,disgust
-36.802853,56.1718,Sey
-17.458826,-6.238228,wealthy
36.834538,-45.15294,violet
-58.566685,-2.736042,tenant
1.2963375,7.9740834,vice
-2.3803625,24.466507,confound
-15.148175,-47.61494,Sicily
24.329868,26.969006,drinketh
41.174194,23.880322,favoured
15.447008,-8.811132,European
45.29613,49.651115,Naaman
46.93445,-20.440374,crops
-41.4026,-21.066097,elevated
21.059128,53.24898,144
33.877296,-28.231853,smelling
-54.720108,-21.893946,detained
23.20489,25.872551,cursing
23.324247,-27.640694,cells
-18.740517,-27.253942,elaborate
23.981003,33.38828,kinsman
43.02811,42.397022,counsellor
11.5378475,-49.953426,hearse
23.681757,58.19031,70
1.0682536,35.31904,reveal
15.202074,-34.806072,crush
-37.150963,17.060463,Rather
45.086693,-28.190157,machines
48.070026,41.096146,Abednego
1.161921,-56.252804,binnacle
-38.619686,57.91325,Por
48.07413,41.09907,Meshach
-34.49065,-12.602235,rouse
24.221418,-50.057808,swelled
48.072906,41.108067,Shadrach
-28.52196,31.783186,Dough
25.372126,-31.495625,edges
-20.86501,38.147156,wisest
17.506506,-55.90588,plunging
34.73214,-33.589607,jets
-12.51259,-13.532368,largely
-14.788821,-31.68714,feverish
-23.958504,22.268059,roast
-17.337414,-24.182478,formidable
-21.677593,-1.9395725,gang
30.227959,-28.388418,infants
35.572285,-25.619154,wanton
42.98231,13.678431,convocation
1.8580087,0.6905368,paint
-43.70619,8.492066,entertainment
43.26835,17.944828,plaister
31.455257,-52.708363,belt
-13.494572,54.59707,kinde
-60.760708,3.3484797,induce
5.0833807,-51.9587,wiped
25.13722,-7.59419,highth
-29.225134,5.1527925,nowhere
-21.253357,-15.013323,morbid
-34.468716,-30.26558,expressive
19.410946,2.160593,spheres
43.635803,18.96711,gallows
24.301167,-41.819496,swayed
-51.416527,-6.6029506,professions
-24.587774,-24.350166,commonplace
-61.967766,-8.763499,regrets
20.075977,-38.315376,buoy
-53.21054,-28.895214,Harley
-50.475117,-23.53089,accompany
55.441395,28.772879,Goshen
-19.413336,-6.145253,alien
12.381989,-0.6202782,Part
-8.645104,51.544792,Ambition
-49.296356,-14.783283,gratefully
-23.47626,-37.122375,asserted
-35.203636,-21.01919,speedy
-63.37032,-1.3777845,slighted
25.163095,36.2608,howbeit
8.870857,-23.47433,unspeakable
45.44276,-5.9296436,bough
27.821423,-6.568548,Thrones
-39.188244,-11.107417,perseverance
2.6941986,-53.26103,shawl
11.302809,53.153656,Said
43.45907,-22.854593,Persian
22.295986,-5.145655,weave
19.642101,2.475307,labor
22.165354,28.113274,slothful
11.565522,-4.802095,Thither
35.2724,12.89208,chaff
8.296533,-56.19304,revolver
31.169395,-40.9958,swing
-14.35488,38.69092,Liberty
-3.1022785,6.171808,impassive
29.196005,8.364111,nourish
51.626087,52.903202,Hur
13.547453,-36.1811,unearthly
-40.54063,23.805107,Nancy
-14.888892,52.899635,marke
34.14142,29.130783,diseases
-42.18534,-1.0408479,parent
-12.38328,50.69075,sicke
8.061991,21.605377,compelled
13.264688,-57.802708,rail
-21.458422,52.15728,Poet
20.117334,0.14102069,inventions
-35.177082,-33.658436,reverie
31.334593,29.13912,filthiness
37.939205,-10.988257,thunders
-27.688143,-35.561962,bidding
15.361001,51.66664,Truly
19.732155,-50.24978,gap
16.110533,50.5979,Whereas
5.962946,-10.823966,map
-5.0368996,-14.305995,Town
-34.840435,32.180668,steak
-10.872391,55.709972,seeke
-46.606308,6.9652247,cheat
28.893183,44.88349,preacher
-41.32371,-16.342245,recent
47.113243,20.16311,rained
29.856836,-30.360342,embracing
42.520615,-35.162193,roofs
-17.436153,51.055283,Fellow
-11.593897,-53.542,harsh
-40.668716,-4.811934,demands
48.333385,25.315065,frogs
4.530494,-57.26351,umbrella
-42.53472,-14.899654,expedition
22.307571,52.378544,96
20.649029,-44.60851,nailed
28.717762,10.012874,creep
8.560142,28.162796,distresses
-32.94117,-23.25425,practised
-58.3069,5.5532413,deficient
-35.891335,-0.7216744,rumour
-18.966164,9.462329,bomb
-28.747253,-4.3426695,odious
24.66361,-11.526989,affrighted
23.565548,57.810555,75
-21.458244,14.159882,leak
20.370436,-1.5439065,eidolons
14.684207,18.088001,slack
23.110153,28.36631,hideth
-31.761822,-45.40637,emphasis
20.280972,55.474842,85
19.586412,-38.226494,needles
0.08803954,4.4890113,Ocean
14.528766,-59.867023,paced
-36.907692,-6.5260963,owned
-57.337543,0.30782518,incapable
19.940693,-59.406265,pacing
35.6725,12.889517,quenched
8.388137,31.679111,prolong
36.313892,37.820656,defied
1.8871341,31.58925,profitable
-27.762583,-47.44144,Hutton
55.739338,54.675385,Heman
-27.958845,-48.536003,doubtfully
43.745632,-24.228436,Mannahatta
41.968864,-21.641417,continents
-50.05007,-4.7920184,expenses
-9.948511,-50.653088,Cloud
35.004543,-28.881384,lilac
30.066235,-37.632584,sped
61.506107,34.302216,Hivites
11.955224,-25.540117,sucking
49.6278,54.869797,Ner
-38.028793,-16.907692,tendency
-22.544643,-33.982067,Peggy
42.018574,-23.506643,southern
-44.101196,29.205023,Mamma
7.8656797,36.45944,enlarge
-28.113617,-22.372965,sentences
-52.995777,-29.383112,Exeter
-15.604134,23.218285,sustain
14.098086,21.144535,renown
-23.790003,-8.859394,allusion
-3.2004068,8.186911,sweeter
-32.583435,-29.534979,mildness
-25.266594,-1.05578,holiday
-51.415714,6.583516,provocation
-31.932402,-16.42463,whispers
49.89344,55.318516,Ahimelech
-27.524117,14.354687,twopence
-18.841091,-12.259758,fancies
-12.296115,-24.06471,mansion
42.90003,-32.670513,moist
25.358452,-40.055088,steed
22.762465,-52.51012,Thames
51.305325,52.757084,Jephunneh
-7.896818,2.0342495,draught
-30.67708,-44.42668,Ezza
-14.045791,-18.025486,magnificent
-54.514385,-15.273457,alarming
-53.188705,13.013152,practise
-23.046555,-13.22914,details
-9.59393,-28.15454,outline
58.682034,27.966675,Aroer
-58.71179,-17.611238,regretted
13.321853,36.680195,sinful
44.286133,49.28604,Ziba
-0.44006896,-29.529465,taller
-40.293247,26.863943,goose
-33.74183,-42.979942,Chamberlain
32.14089,-53.76445,trousers
13.549485,-48.460808,sheets
-28.658274,10.865539,farthing
59.864883,44.44525,Reubenites
-2.1388466,-44.044632,vainly
-27.070423,-39.745804,desperately
-44.03761,46.401215,OR
-50.18196,15.238425,excuses
-6.2188983,-24.757906,June
25.839247,-35.237106,shallow
2.9043663,43.7917,betimes
-52.154408,16.034504,beforehand
43.337025,28.57567,conspiracy
42.254017,-19.463926,colors
-60.07763,-6.537498,expectations
60.744812,3.4463418,coupled
-54.678486,17.87377,defer
-19.832005,-25.335356,assumed
-26.366688,-51.663265,Cook
-26.11544,-9.417595,receives
-53.385754,-23.808447,happening
20.491865,30.53402,teacheth
37.60793,-44.99471,metal
18.923182,-54.299778,splash
28.37842,-17.973804,hides
-8.21288,-48.965813,crabs
-29.796007,20.991945,mend
41.092407,-32.337513,caps
-57.98198,9.897738,_she_
17.255156,-54.87003,crawled
36.80546,33.53538,prospered
-22.859316,50.348854,Hart
-48.530197,-1.5984459,amusing
44.199245,8.222685,purify
-37.078636,44.674965,Carstairs
48.48822,48.579525,Amasa
-58.449654,-6.0662127,modesty
-39.13271,-25.12215,released
-9.200103,20.450216,aright
12.227087,-25.634123,saddle
24.308598,-31.735733,ranged
9.149289,-22.515652,Devil
-41.983337,6.512441,puzzling
57.16048,57.23647,Mattaniah
18.473183,-53.383686,doorway
-11.078815,-29.297728,spectators
57.539345,57.51954,Amariah
-37.394222,13.826074,lordship
9.748992,10.692239,Alexander
-33.852722,3.1758943,tastes
37.78584,-35.399086,dusky
7.4768887,-51.908398,rubbing
-21.603651,-21.000036,Irish
-36.04939,17.982763,drinks
44.520504,24.381638,genealogy
-20.01604,-25.421827,conventional
54.172745,53.611477,Amram
-24.81687,-30.15308,consternation
15.25659,46.213455,Whatsoever
-21.518557,-37.698963,orator
20.327988,45.213966,Word
34.839153,-20.374056,murmuring
46.315006,-19.898638,orchards
9.685289,-42.8529,footsteps
42.015335,1.0545286,vial
11.087409,3.8026917,theme
15.609778,37.425007,exhort
-57.48042,-6.8933587,display
-62.226475,-1.5918503,deprived
15.162327,-42.89624,rack
-25.302631,5.01862,Scotchman
58.41047,1.3766862,chapiters
3.7502944,-20.25198,whaler
23.511526,-33.481506,latitudes
-25.86252,21.21023,nod
26.952858,-45.38375,menacing
20.379335,-13.399929,waked
-45.327953,-9.944313,charms
47.39402,31.670868,Capernaum
-59.680653,3.5067847,acknowledging
-19.534988,-39.52671,Hussey
42.9397,31.352846,saddled
-39.825752,-6.3033366,indulge
-43.46885,22.714907,speeches
48.96294,-23.80999,Seas
-7.8958125,-53.571598,muttering
-40.970234,22.235718,writes
56.49021,56.52156,Jehiel
1.1143863,-56.3584,resuming
-36.553577,-27.339043,meantime
23.6785,-57.88791,wharf
19.504616,-61.395264,starboard
14.321576,33.082203,longsuffering
25.588293,5.9933004,fasten
30.947695,-51.403576,curled
-9.248099,-14.878063,spermaceti
40.140816,-4.7812886,couch
49.131023,30.715195,garrison
17.627312,-56.222416,dragging
-38.705456,27.9128,Bustle
52.234337,50.02549,Anathoth
18.93328,-23.145327,file
-23.133602,-12.041542,exhibited
-0.9873992,-53.110455,counter
-11.608263,-59.563038,travellers
-37.43164,-19.362326,awakened
42.74304,49.67724,Rabshakeh
43.922073,-30.434458,axes
14.304611,32.853233,meekness
-51.88586,-10.80532,meetings
10.677754,38.27918,avenge
0.6261582,54.20984,meanest
-29.597485,34.499218,Huzza
8.850931,20.942614,revelation
-17.9412,-18.913174,corresponding
-28.832668,-38.45168,childish
28.883942,37.994644,Titus
31.420944,10.642405,virginity
51.21641,-17.427286,caves
4.028539,52.202923,givest
-4.1455164,34.832565,chaste
19.508585,26.813139,snares
25.215832,-7.7469625,regal
-41.11194,48.609253,.]
52.996212,0.5143598,dyed
41.646744,-0.75558454,spit
27.35207,19.097408,hoof
38.297672,22.40917,sepulchres
-24.693762,3.38007,beheaded
-53.51887,-26.299963,Combe
26.853613,-43.902527,movements
-50.556854,19.046272,NOW
-16.978611,36.225124,Cannot
-39.286247,22.7124,signed
25.633438,23.855288,leadeth
-27.05746,-42.647045,Trueman
-0.84641397,-38.53632,nicely
9.13004,-60.822376,leant
-62.784527,-0.47305235,reasonably
-3.5273283,26.772045,converted
44.145077,7.927637,shave
-13.88783,40.404842,sends
-34.662933,4.347444,cheated
-24.47943,-1.8075311,expert
-44.447693,-25.656748,preparations
-0.8042291,0.3599171,Hope
-31.5754,-25.455101,During
-43.776432,-6.657291,improvements
-36.16031,-30.68608,interruption
32.15526,-51.534115,ash
23.229328,37.336765,disobedient
-14.5984955,-13.841253,represented
-20.531893,-47.52737,frown
-28.343927,37.913277,Beautiful
-22.912212,-49.25473,cautiously
5.433369,53.116226,wentest
4.1722417,-45.884895,feather
-29.725536,35.560482,la
12.331521,-37.599575,resistance
-53.371613,-15.284672,fatigue
29.246958,-33.152866,shelves
-4.6466,25.670486,courageous
-18.44764,-37.051624,saint
-39.31233,-13.424521,insolent
14.779808,35.078167,forgiveness
-52.874245,-19.263067,delayed
9.563292,-7.115846,fugitive
-53.937767,10.11539,expedient
-13.315865,40.492558,lets
10.411271,39.49497,pervert
-3.5973196,23.32611,foretold
-28.293718,-16.669542,extremity
-31.18502,-35.884,appealed
-32.710274,-49.26165,exclaiming
-23.274904,-20.130096,fitting
36.49383,-30.934355,enclosed
58.99056,6.518427,bulls
7.4956307,21.724913,seduced
-35.25218,-19.21781,soothe
32.564228,-51.91345,velvet
0.42784864,-10.232512,Pope
14.380661,-3.6322489,folk
-4.9642167,-39.267704,bonnet
34.432373,33.145782,envied
-20.78971,-6.968462,schoolmaster
-42.407696,-29.434324,provisions
-41.52601,-13.47587,converse
18.6859,-55.61285,dashing
-28.111818,-22.354275,confidential
6.428367,-51.582413,rubbed
-46.17827,-14.827566,entertained
-17.378193,28.053862,rob
31.48623,34.268093,maiden
1.2951425,19.590216,imposed
-13.699733,-27.372458,romance
27.251205,-3.3515735,Forty
-7.914749,-10.359556,Temple
-50.953556,2.362199,curate
-8.458651,-45.04083,horribly
-32.088573,-21.481077,surrender
-34.959564,-30.716791,ensued
17.73528,-49.6904,springing
14.003441,40.825077,vanities
-25.935982,9.023453,Gilbert
10.899511,33.317066,heirs
-29.646221,-31.271238,indignant
33.52675,-31.950027,stain
-30.58394,-6.4862037,piano
19.164135,-3.091391,glories
34.618786,-45.52982,glare
31.393045,-36.566284,thickest
-18.622179,28.860989,disguise
